LipidClass,Lipid_Name,tail_length1,tail_length2,saturation_num1,saturation_num2,EmpiricalFormula,mz,mz_13C,ratio_12Cto13C
AsPC,AsPC839,18,12,3,4,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,20,12,3,4,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,22,12,3,4,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,24,12,3,4,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC725,10,12,4,4,AsO9PNC34H53,726.275213762,727.278577256139,2.5421838785630815
AsPC,AsPC753,12,12,4,4,AsO9PNC36H57,754.306513902,755.3098811332153,2.402648537738622
AsPC,AsPC781,14,12,4,4,AsO9PNC38H61,782.337814042,783.3411846213962,2.2776338157755553
AsPC,AsPC809,16,12,4,4,AsO9PNC40H65,810.369114182,811.3724877783843,2.164985203615696
AsPC,AsPC837,18,12,4,4,AsO9PNC42H69,838.400414322,839.4037906510048,2.062954340783898
AsPC,AsPC865,20,12,4,4,AsO9PNC44H73,866.431714462,867.4350932776529,1.9701076183949264
AsPC,AsPC893,22,12,4,4,AsO9PNC46H77,894.463014602,895.4663956901095,1.8852584000480839
AsPC,AsPC921,24,12,4,4,AsO9PNC48H81,922.494314742,923.4976979149064,1.807416034327388
AsPC,AsPC723,10,12,5,4,AsO9PNC34H51,724.259563692,725.262924962296,2.544124459305844
AsPC,AsPC751,12,12,5,4,AsO9PNC36H55,752.290863832,753.2942289642186,2.404381863107696
AsPC,AsPC779,14,12,5,4,AsO9PNC38H59,780.322163972,781.325532563979,2.279191398433463
AsPC,AsPC807,16,12,5,4,AsO9PNC40H63,808.353464112,809.356835821287,2.1663924770040857
AsPC,AsPC835,18,12,5,4,AsO9PNC42H67,836.384764252,837.3881387845896,2.064232057386339
AsPC,AsPC863,20,12,5,4,AsO9PNC44H71,864.416064392,865.419441493607,1.9712728790991472
AsPC,AsPC891,22,12,5,4,AsO9PNC46H75,892.447364532,893.4507439812126,1.8863254233564624
AsPC,AsPC919,24,12,5,4,AsO9PNC48H79,920.478664672,921.4820462748477,1.808396739011845
AsPC,AsPC721,10,12,6,4,AsO9PNC34H49,722.243913622,723.2472726650552,2.546068005003675
AsPC,AsPC749,12,12,6,4,AsO9PNC36H53,750.275213762,751.2785767921912,2.4061176912030797
AsPC,AsPC777,14,12,6,4,AsO9PNC38H57,778.306513902,779.3098805038417,2.2807511128861684
AsPC,AsPC805,16,12,6,4,AsO9PNC40H61,806.337814042,807.3411838617347,2.167801581080765
AsPC,AsPC833,18,12,6,4,AsO9PNC42H65,834.369114182,835.3724869159478,2.0655113577092314
AsPC,AsPC861,20,12,6,4,AsO9PNC44H69,862.400414322,863.4037897075323,1.9724395190540125
AsPC,AsPC889,22,12,6,4,AsO9PNC46H73,890.431714462,891.4350922704596,1.8873936551819315
AsPC,AsPC917,24,12,6,4,AsO9PNC48H77,918.463014602,919.4663946330841,1.8093785085356153
AsPC,AsPC761,10,14,0,4,AsO9PNC36H65,762.369114182,763.3724897790257,2.3957401555833626
AsPC,AsPC789,12,14,0,4,AsO9PNC38H69,790.400414322,791.4037928239756,2.271424715919018
AsPC,AsPC817,14,14,0,4,AsO9PNC40H73,818.431714462,819.4350955823204,2.159374345777809
AsPC,AsPC845,16,14,0,4,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,18,14,0,4,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,20,14,0,4,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,22,14,0,4,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,24,14,0,4,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC759,10,14,1,4,AsO9PNC36H63,760.353464112,761.3568376220866,2.3974635239794044
AsPC,AsPC787,12,14,1,4,AsO9PNC38H67,788.384764252,789.388140777383,2.2729738149544514
AsPC,AsPC815,14,14,1,4,AsO9PNC40H71,816.416064392,817.4194436349949,2.160774331973582
AsPC,AsPC843,16,14,1,4,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,18,14,1,4,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,20,14,1,4,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,22,14,1,4,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,24,14,1,4,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC757,10,14,2,4,AsO9PNC36H61,758.337814042,759.3411854621428,2.399189373559911
AsPC,AsPC785,12,14,2,4,AsO9PNC38H65,786.369114182,787.3724887280927,2.2745250283857588
AsPC,AsPC813,14,14,2,4,AsO9PNC40H69,814.400414322,815.4037916852335,2.162176134651873
AsPC,AsPC841,16,14,2,4,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,18,14,2,4,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,20,14,2,4,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,22,14,2,4,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,24,14,2,4,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC755,10,14,3,4,AsO9PNC36H59,756.322163972,757.3255332991879,2.4009177096870915
AsPC,AsPC783,12,14,3,4,AsO9PNC38H63,784.353464112,785.356836676099,2.2760783605448713
AsPC,AsPC811,14,14,3,4,AsO9PNC40H67,812.384764252,813.3881397330316,2.163579757350305
AsPC,AsPC839,16,14,3,4,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,18,14,3,4,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,20,14,3,4,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,22,14,3,4,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,24,14,3,4,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC753,10,14,4,4,AsO9PNC36H57,754.306513902,755.3098811332153,2.402648537738622
AsPC,AsPC781,12,14,4,4,AsO9PNC38H61,782.337814042,783.3411846213962,2.2776338157755553
AsPC,AsPC809,14,14,4,4,AsO9PNC40H65,810.369114182,811.3724877783843,2.164985203615696
AsPC,AsPC837,16,14,4,4,AsO9PNC42H69,838.400414322,839.4037906510048,2.062954340783898
AsPC,AsPC865,18,14,4,4,AsO9PNC44H73,866.431714462,867.4350932776529,1.9701076183949264
AsPC,AsPC893,20,14,4,4,AsO9PNC46H77,894.463014602,895.4663956901095,1.8852584000480839
AsPC,AsPC921,22,14,4,4,AsO9PNC48H81,922.494314742,923.4976979149064,1.807416034327388
AsPC,AsPC949,24,14,4,4,AsO9PNC50H85,950.525614882,951.5289999743676,1.7357469980726616
AsPC,AsPC751,10,14,5,4,AsO9PNC36H55,752.290863832,753.2942289642186,2.404381863107696
AsPC,AsPC779,12,14,5,4,AsO9PNC38H59,780.322163972,781.325532563979,2.279191398433463
AsPC,AsPC807,14,14,5,4,AsO9PNC40H63,808.353464112,809.356835821287,2.1663924770040857
AsPC,AsPC835,16,14,5,4,AsO9PNC42H67,836.384764252,837.3881387845896,2.064232057386339
AsPC,AsPC863,18,14,5,4,AsO9PNC44H71,864.416064392,865.419441493607,1.9712728790991472
AsPC,AsPC891,20,14,5,4,AsO9PNC46H75,892.447364532,893.4507439812126,1.8863254233564624
AsPC,AsPC919,22,14,5,4,AsO9PNC48H79,920.478664672,921.4820462748477,1.808396739011845
AsPC,AsPC947,24,14,5,4,AsO9PNC50H83,948.509964812,949.5133483975985,1.7366514500027632
AsPC,AsPC749,10,14,6,4,AsO9PNC36H53,750.275213762,751.2785767921912,2.4061176912030797
AsPC,AsPC777,12,14,6,4,AsO9PNC38H57,778.306513902,779.3098805038417,2.2807511128861684
AsPC,AsPC805,14,14,6,4,AsO9PNC40H61,806.337814042,807.3411838617347,2.167801581080765
AsPC,AsPC833,16,14,6,4,AsO9PNC42H65,834.369114182,835.3724869159478,2.0655113577092314
AsPC,AsPC861,18,14,6,4,AsO9PNC44H69,862.400414322,863.4037897075323,1.9724395190540125
AsPC,AsPC889,20,14,6,4,AsO9PNC46H73,890.431714462,891.4350922704596,1.8873936551819315
AsPC,AsPC917,22,14,6,4,AsO9PNC48H77,918.463014602,919.4663946330841,1.8093785085356153
AsPC,AsPC945,24,14,6,4,AsO9PNC50H81,946.494314742,947.4976968192584,1.7375568449963101
AsPC,AsPC789,10,16,0,4,AsO9PNC38H69,790.400414322,791.4037928239756,2.271424715919018
AsPC,AsPC817,12,16,0,4,AsO9PNC40H73,818.431714462,819.4350955823204,2.159374345777809
AsPC,AsPC845,14,16,0,4,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,16,16,0,4,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,18,16,0,4,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,20,16,0,4,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,22,16,0,4,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,24,16,0,4,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
AsPC,AsPC787,10,16,1,4,AsO9PNC38H67,788.384764252,789.388140777383,2.2729738149544514
AsPC,AsPC815,12,16,1,4,AsO9PNC40H71,816.416064392,817.4194436349949,2.160774331973582
AsPC,AsPC843,14,16,1,4,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,16,16,1,4,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,18,16,1,4,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,20,16,1,4,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,22,16,1,4,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC983,24,16,1,4,AsO9PNC52H95,984.603865232,985.6072564338657,1.6670396780462924
AsPC,AsPC785,10,16,2,4,AsO9PNC38H65,786.369114182,787.3724887280927,2.2745250283857588
AsPC,AsPC813,12,16,2,4,AsO9PNC40H69,814.400414322,815.4037916852335,2.162176134651873
AsPC,AsPC841,14,16,2,4,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,16,16,2,4,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,18,16,2,4,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,20,16,2,4,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,22,16,2,4,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC981,24,16,2,4,AsO9PNC52H93,982.588215162,983.5916049198274,1.6678739267877838
AsPC,AsPC783,10,16,3,4,AsO9PNC38H63,784.353464112,785.356836676099,2.2760783605448713
AsPC,AsPC811,12,16,3,4,AsO9PNC40H67,812.384764252,813.3881397330316,2.163579757350305
AsPC,AsPC839,14,16,3,4,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,16,16,3,4,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,18,16,3,4,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,20,16,3,4,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,22,16,3,4,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC979,24,16,3,4,AsO9PNC52H91,980.572565092,981.5759534043432,1.6687090109256197
AsPC,AsPC781,10,16,4,4,AsO9PNC38H61,782.337814042,783.3411846213962,2.2776338157755553
AsPC,AsPC809,12,16,4,4,AsO9PNC40H65,810.369114182,811.3724877783843,2.164985203615696
AsPC,AsPC837,14,16,4,4,AsO9PNC42H69,838.400414322,839.4037906510048,2.062954340783898
AsPC,AsPC865,16,16,4,4,AsO9PNC44H73,866.431714462,867.4350932776529,1.9701076183949264
AsPC,AsPC893,18,16,4,4,AsO9PNC46H77,894.463014602,895.4663956901095,1.8852584000480839
AsPC,AsPC921,20,16,4,4,AsO9PNC48H81,922.494314742,923.4976979149064,1.807416034327388
AsPC,AsPC949,22,16,4,4,AsO9PNC50H85,950.525614882,951.5289999743676,1.7357469980726616
AsPC,AsPC977,24,16,4,4,AsO9PNC52H89,978.556915022,979.5603018874107,1.6695449317152486
AsPC,AsPC779,10,16,5,4,AsO9PNC38H59,780.322163972,781.325532563979,2.279191398433463
AsPC,AsPC807,12,16,5,4,AsO9PNC40H63,808.353464112,809.356835821287,2.1663924770040857
AsPC,AsPC835,14,16,5,4,AsO9PNC42H67,836.384764252,837.3881387845896,2.064232057386339
AsPC,AsPC863,16,16,5,4,AsO9PNC44H71,864.416064392,865.419441493607,1.9712728790991472
AsPC,AsPC891,18,16,5,4,AsO9PNC46H75,892.447364532,893.4507439812126,1.8863254233564624
AsPC,AsPC919,20,16,5,4,AsO9PNC48H79,920.478664672,921.4820462748477,1.808396739011845
AsPC,AsPC947,22,16,5,4,AsO9PNC50H83,948.509964812,949.5133483975985,1.7366514500027632
AsPC,AsPC975,24,16,5,4,AsO9PNC52H87,976.541264952,977.5446503690279,1.6703816904146314
AsPC,AsPC777,10,16,6,4,AsO9PNC38H57,778.306513902,779.3098805038417,2.2807511128861684
AsPC,AsPC805,12,16,6,4,AsO9PNC40H61,806.337814042,807.3411838617347,2.167801581080765
AsPC,AsPC833,14,16,6,4,AsO9PNC42H65,834.369114182,835.3724869159478,2.0655113577092314
AsPC,AsPC861,16,16,6,4,AsO9PNC44H69,862.400414322,863.4037897075323,1.9724395190540125
AsPC,AsPC889,18,16,6,4,AsO9PNC46H73,890.431714462,891.4350922704596,1.8873936551819315
AsPC,AsPC917,20,16,6,4,AsO9PNC48H77,918.463014602,919.4663946330841,1.8093785085356153
AsPC,AsPC945,22,16,6,4,AsO9PNC50H81,946.494314742,947.4976968192584,1.7375568449963101
AsPC,AsPC973,24,16,6,4,AsO9PNC52H85,974.525614882,975.5289988491925,1.6712192882842574
AsPC,AsPC817,10,18,0,4,AsO9PNC40H73,818.431714462,819.4350955823204,2.159374345777809
AsPC,AsPC845,12,18,0,4,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,14,18,0,4,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,16,18,0,4,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,18,18,0,4,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,20,18,0,4,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,22,18,0,4,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
AsPC,AsPC1013,24,18,0,4,AsO9PNC54H101,1014.650815442,1015.6542095141501,1.6051091972029217
AsPC,AsPC815,10,18,1,4,AsO9PNC40H71,816.416064392,817.4194436349949,2.160774331973582
AsPC,AsPC843,12,18,1,4,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,14,18,1,4,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,16,18,1,4,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,18,18,1,4,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,20,18,1,4,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC983,22,18,1,4,AsO9PNC52H95,984.603865232,985.6072564338657,1.6670396780462924
AsPC,AsPC1011,24,18,1,4,AsO9PNC54H99,1012.635165372,1013.6385580551666,1.6058825982915297
AsPC,AsPC813,10,18,2,4,AsO9PNC40H69,814.400414322,815.4037916852335,2.162176134651873
AsPC,AsPC841,12,18,2,4,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,14,18,2,4,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,16,18,2,4,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,18,18,2,4,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,20,18,2,4,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC981,22,18,2,4,AsO9PNC52H93,982.588215162,983.5916049198274,1.6678739267877838
AsPC,AsPC1009,24,18,2,4,AsO9PNC54H97,1010.619515302,1011.622906594844,1.6066567450460314
AsPC,AsPC811,10,18,3,4,AsO9PNC40H67,812.384764252,813.3881397330316,2.163579757350305
AsPC,AsPC839,12,18,3,4,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,14,18,3,4,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,16,18,3,4,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,18,18,3,4,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,20,18,3,4,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC979,22,18,3,4,AsO9PNC52H91,980.572565092,981.5759534043432,1.6687090109256197
AsPC,AsPC1007,24,18,3,4,AsO9PNC54H95,1008.603865232,1009.6072551331804,1.6074316385453373
AsPC,AsPC809,10,18,4,4,AsO9PNC40H65,810.369114182,811.3724877783843,2.164985203615696
AsPC,AsPC837,12,18,4,4,AsO9PNC42H69,838.400414322,839.4037906510048,2.062954340783898
AsPC,AsPC865,14,18,4,4,AsO9PNC44H73,866.431714462,867.4350932776529,1.9701076183949264
AsPC,AsPC893,16,18,4,4,AsO9PNC46H77,894.463014602,895.4663956901095,1.8852584000480839
AsPC,AsPC921,18,18,4,4,AsO9PNC48H81,922.494314742,923.4976979149064,1.807416034327388
AsPC,AsPC949,20,18,4,4,AsO9PNC50H85,950.525614882,951.5289999743676,1.7357469980726616
AsPC,AsPC977,22,18,4,4,AsO9PNC52H89,978.556915022,979.5603018874107,1.6695449317152486
AsPC,AsPC1005,24,18,4,4,AsO9PNC54H93,1006.588215162,1007.5916036701736,1.6082072798704365
AsPC,AsPC807,10,18,5,4,AsO9PNC40H63,808.353464112,809.356835821287,2.1663924770040857
AsPC,AsPC835,12,18,5,4,AsO9PNC42H67,836.384764252,837.3881387845896,2.064232057386339
AsPC,AsPC863,14,18,5,4,AsO9PNC44H71,864.416064392,865.419441493607,1.9712728790991472
AsPC,AsPC891,16,18,5,4,AsO9PNC46H75,892.447364532,893.4507439812126,1.8863254233564624
AsPC,AsPC919,18,18,5,4,AsO9PNC48H79,920.478664672,921.4820462748477,1.808396739011845
AsPC,AsPC947,20,18,5,4,AsO9PNC50H83,948.509964812,949.5133483975985,1.7366514500027632
AsPC,AsPC975,22,18,5,4,AsO9PNC52H87,976.541264952,977.5446503690279,1.6703816904146314
AsPC,AsPC1003,24,18,5,4,AsO9PNC54H91,1004.572565092,1005.5759522058219,1.608983670104408
AsPC,AsPC805,10,18,6,4,AsO9PNC40H61,806.337814042,807.3411838617347,2.167801581080765
AsPC,AsPC833,12,18,6,4,AsO9PNC42H65,834.369114182,835.3724869159478,2.0655113577092314
AsPC,AsPC861,14,18,6,4,AsO9PNC44H69,862.400414322,863.4037897075323,1.9724395190540125
AsPC,AsPC889,16,18,6,4,AsO9PNC46H73,890.431714462,891.4350922704596,1.8873936551819315
AsPC,AsPC917,18,18,6,4,AsO9PNC48H77,918.463014602,919.4663946330841,1.8093785085356153
AsPC,AsPC945,20,18,6,4,AsO9PNC50H81,946.494314742,947.4976968192584,1.7375568449963101
AsPC,AsPC973,22,18,6,4,AsO9PNC52H85,974.525614882,975.5289988491925,1.6712192882842574
AsPC,AsPC1001,24,18,6,4,AsO9PNC54H89,1002.556915022,1003.5603007401232,1.6097608103324221
AsPC,AsPC845,10,20,0,4,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,12,20,0,4,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,14,20,0,4,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,16,20,0,4,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,18,20,0,4,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,20,20,0,4,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
AsPC,AsPC1013,22,20,0,4,AsO9PNC54H101,1014.650815442,1015.6542095141501,1.6051091972029217
AsPC,AsPC1041,24,20,0,4,AsO9PNC56H105,1042.682115582,1043.6855109808414,1.5483343034905197
AsPC,AsPC843,10,20,1,4,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,12,20,1,4,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,14,20,1,4,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,16,20,1,4,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,18,20,1,4,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC983,20,20,1,4,AsO9PNC52H95,984.603865232,985.6072564338657,1.6670396780462924
AsPC,AsPC1011,22,20,1,4,AsO9PNC54H99,1012.635165372,1013.6385580551666,1.6058825982915297
AsPC,AsPC1039,24,20,1,4,AsO9PNC56H103,1040.666465512,1041.6698595716277,1.5490539474465495
AsPC,AsPC841,10,20,2,4,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,12,20,2,4,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,14,20,2,4,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,16,20,2,4,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,18,20,2,4,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC981,20,20,2,4,AsO9PNC52H93,982.588215162,983.5916049198274,1.6678739267877838
AsPC,AsPC1009,22,20,2,4,AsO9PNC54H97,1010.619515302,1011.622906594844,1.6066567450460314
AsPC,AsPC1037,24,20,2,4,AsO9PNC56H101,1038.650815442,1039.6542081611685,1.5497742606743785
AsPC,AsPC839,10,20,3,4,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,12,20,3,4,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,14,20,3,4,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,16,20,3,4,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,18,20,3,4,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC979,20,20,3,4,AsO9PNC52H91,980.572565092,981.5759534043432,1.6687090109256197
AsPC,AsPC1007,22,20,3,4,AsO9PNC54H95,1008.603865232,1009.6072551331804,1.6074316385453373
AsPC,AsPC1035,24,20,3,4,AsO9PNC56H99,1036.635165372,1037.6385567494622,1.5504952441080784
AsPC,AsPC837,10,20,4,4,AsO9PNC42H69,838.400414322,839.4037906510048,2.062954340783898
AsPC,AsPC865,12,20,4,4,AsO9PNC44H73,866.431714462,867.4350932776529,1.9701076183949264
AsPC,AsPC893,14,20,4,4,AsO9PNC46H77,894.463014602,895.4663956901095,1.8852584000480839
AsPC,AsPC921,16,20,4,4,AsO9PNC48H81,922.494314742,923.4976979149064,1.807416034327388
AsPC,AsPC949,18,20,4,4,AsO9PNC50H85,950.525614882,951.5289999743676,1.7357469980726616
AsPC,AsPC977,20,20,4,4,AsO9PNC52H89,978.556915022,979.5603018874107,1.6695449317152486
AsPC,AsPC1005,22,20,4,4,AsO9PNC54H93,1006.588215162,1007.5916036701736,1.6082072798704365
AsPC,AsPC1033,24,20,4,4,AsO9PNC56H97,1034.619515302,1035.6229053365066,1.5512168986834611
AsPC,AsPC835,10,20,5,4,AsO9PNC42H67,836.384764252,837.3881387845896,2.064232057386339
AsPC,AsPC863,12,20,5,4,AsO9PNC44H71,864.416064392,865.419441493607,1.9712728790991472
AsPC,AsPC891,14,20,5,4,AsO9PNC46H75,892.447364532,893.4507439812126,1.8863254233564624
AsPC,AsPC919,16,20,5,4,AsO9PNC48H79,920.478664672,921.4820462748477,1.808396739011845
AsPC,AsPC947,18,20,5,4,AsO9PNC50H83,948.509964812,949.5133483975985,1.7366514500027632
AsPC,AsPC975,20,20,5,4,AsO9PNC52H87,976.541264952,977.5446503690279,1.6703816904146314
AsPC,AsPC1003,22,20,5,4,AsO9PNC54H91,1004.572565092,1005.5759522058219,1.608983670104408
AsPC,AsPC1031,24,20,5,4,AsO9PNC56H95,1032.603865232,1033.6072539223007,1.5519392253380817
AsPC,AsPC833,10,20,6,4,AsO9PNC42H65,834.369114182,835.3724869159478,2.0655113577092314
AsPC,AsPC861,12,20,6,4,AsO9PNC44H69,862.400414322,863.4037897075323,1.9724395190540125
AsPC,AsPC889,14,20,6,4,AsO9PNC46H73,890.431714462,891.4350922704596,1.8873936551819315
AsPC,AsPC917,16,20,6,4,AsO9PNC48H77,918.463014602,919.4663946330841,1.8093785085356153
AsPC,AsPC945,18,20,6,4,AsO9PNC50H81,946.494314742,947.4976968192584,1.7375568449963101
AsPC,AsPC973,20,20,6,4,AsO9PNC52H85,974.525614882,975.5289988491925,1.6712192882842574
AsPC,AsPC1001,22,20,6,4,AsO9PNC54H89,1002.556915022,1003.5603007401232,1.6097608103324221
AsPC,AsPC1029,24,20,6,4,AsO9PNC56H93,1030.588215162,1031.591602506842,1.5526622250112416
AsPC,AsPC873,10,22,0,4,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,12,22,0,4,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,14,22,0,4,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,16,22,0,4,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,18,22,0,4,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
